,Lisa,Ole
0.0,12.742469748345963,12.951979574981447
0.1,12.359186080552016,14.603143690164485
0.2,11.734525853682877,15.516251890876546
0.30000000000000004,11.485018389849197,15.748431437639038
0.4,11.827243658375675,16.607228532303473
0.5,11.420300583024128,16.56543771981486
0.6000000000000001,11.856178727562847,15.527703217333235
0.7000000000000001,12.72868274900621,15.537593365166082
0.8,12.432490921551585,16.015905693836885
0.9,12.25052987268688,15.379956522632057
1.0,12.70418788312169,15.537099347799513
1.1,12.453717721806937,15.797426493750352
1.2000000000000002,12.209789706723177,14.76599604942659
1.3,12.756044199635205,14.465769225779736
1.4000000000000001,12.71661003004348,14.398724144910254
1.5,12.596513466600362,14.334615834669009
1.6,13.140100307208796,14.051802604724804
1.7000000000000002,12.975976472875784,14.184381733672028
1.8,12.60199303959456,13.959664099701843
1.9000000000000001,13.168667095017321,13.588852009113856
2.0,12.830841511962005,13.100161167341938
2.1,12.556126925379269,13.210046497700034
2.2,12.405057841228018,13.448603748308932
2.3000000000000003,13.189757417829863,13.246482414302715
2.4000000000000004,12.915322407700256,13.254334811758355
2.5,12.653027335164778,13.927878858694369
2.6,12.665720369012226,13.665435108161823
2.7,12.694936386980798,13.44522043860597
2.8000000000000003,12.549339745741792,13.179468402188595
2.9000000000000004,12.352627358864012,12.816691797093442
3.0,12.65820898706726,12.412367699436464
3.1,12.228493753718528,12.908287401939884
3.2,12.258965739691176,12.528286398082766
3.3000000000000003,11.624410380075968,12.796660704946284
3.4000000000000004,11.79803029763778,13.861259122518724
3.5,11.994876831051608,13.82378126063777
3.6,12.050817961041968,13.581469744180762
3.7,12.307678695423164,13.618504190381286
3.8000000000000003,12.610775203762373,13.788753182872757
3.9000000000000004,12.625898146780239,13.173647417247018
4.0,12.296634161208988,13.309355840706043
4.1000000000000005,12.299734057557842,12.52724199020049
4.2,12.34592354994693,13.203370664386386
4.3,11.997667452828527,13.298453768300877
4.4,11.66446758614215,13.836216393749531
4.5,12.368570190520519,13.731487767334675
4.6000000000000005,12.372258252075676,14.044546178178772
4.7,12.282930712134718,14.147878177623703
4.800000000000001,12.611034212895278,14.737787704277133
4.9,12.979687924038961,14.277657722720436
5.0,12.945342965853996,14.000394126844693
5.1000000000000005,13.091781781411052,14.398192013405597
5.2,13.117396925820929,14.097217691887238
5.300000000000001,12.893596698346656,14.17253342269117
5.4,12.727697267898247,15.224299232877444
5.5,12.611972164583268,15.07966308400486
5.6000000000000005,12.71232381379635,14.964998427990329
5.7,12.6380163345432,14.868097458360754
5.800000000000001,13.249264347134998,13.45247811310401
5.9,13.233604549306445,12.864255460789042
6.0,13.11592669121346,13.473395467669377
6.1000000000000005,13.198488416461664,13.133401702627648
6.2,13.330536774698944,12.91148590696246
6.300000000000001,13.034356747381835,13.766973645400153
6.4,12.883743210994412,13.449589735608543
6.5,13.060794723239475,13.143618821280562
6.6000000000000005,13.32546785142074,13.455390630791705
6.7,13.165601240740953,13.950723439372542
6.800000000000001,13.180696836774665,13.595425670650895
6.9,13.190685369356727,13.708664306244387
7.0,12.559662737387528,13.503692027896031
7.1000000000000005,12.490166142544773,13.362270514058514
7.2,12.71067871568689,13.047706543318432
7.300000000000001,13.01825126081407,13.18296791071922
7.4,12.785747539411739,12.247655353823435
7.5,14.155675010862927,12.818098418065476
7.6000000000000005,13.653470937078998,13.155242648176046
7.7,13.393226563693934,13.33944168838072
7.800000000000001,13.41357370991753,12.79159492976957
7.9,14.065941747109948,13.675497670446097
8.0,13.475521674387453,12.574211583077323
8.1,14.41454872662836,12.457026502621764
8.200000000000001,14.668155264671014,12.149196204140802
8.3,14.675514319406572,12.55362029002135
8.4,14.242952257792874,12.073086556420439
8.5,13.9781686054211,12.931490681004627
8.6,13.483252506553422,12.414361694709841
8.700000000000001,13.957233063190559,12.89988880145448
8.8,13.578785633379464,13.130282559632878
8.9,13.468586715447099,13.375566656215197
9.0,13.304616745464013,12.920062702488254
9.1,13.172575865789675,13.257503628744887
9.200000000000001,12.733176801369295,13.94851624619801
9.3,13.14217228344299,15.871768765050755
9.4,14.114683135345121,16.20010999515609
9.5,13.84672145503126,17.647867409772633
9.600000000000001,13.228312974886292,18.871208237929345
9.700000000000001,13.227181116483354,18.37673529818819
9.8,12.941240082189816,21.164727669765064
9.9,12.290629788732705,21.053648975056365
10.0,12.806484528966417,20.258096573551935
10.100000000000001,12.671300482868713,19.547056014982644
10.200000000000001,12.125722973110053,18.86361840149699
10.3,12.119125103282041,14.36631377733689
10.4,11.61571940170073,13.745479087027732
10.5,10.99088917270986,13.48727380268535
10.600000000000001,11.071697189723746,13.345721380404061
10.700000000000001,11.580959998825596,13.745831918403216
10.8,11.54765842928866,12.324987290618685
10.9,12.140140265305288,12.861555177970313
11.0,12.830552295651126,12.938278963882173
11.100000000000001,13.070118068291599,12.85130089668252
11.200000000000001,12.38902686054283,12.460403563129034
11.3,12.162135261726009,12.896370645573393
11.4,11.986214933780357,12.802777616056728
11.5,12.121203540893857,12.642547532985967
11.600000000000001,13.462517618511454,12.327449424193842
11.700000000000001,14.921255944300322,12.355640680973178
11.8,15.609962727063698,12.16874774790879
11.9,15.428096757333652,12.220296075013142
12.0,15.281188070767621,12.060123415889246
12.100000000000001,14.096840179891275,12.2884844671051
12.200000000000001,13.257402811390254,12.596750330814046
12.3,12.665934597646704,13.252450373441462
12.4,13.220654201871243,12.983274925913948
12.5,13.34710434762088,13.587125431426267
12.600000000000001,13.834538993021285,13.639450469850697
12.700000000000001,13.833045890597377,12.953826830119752
12.8,14.346205396912032,12.53007038303128
12.9,15.602615681105389,12.474579119927698
13.0,18.185570278080647,11.568736345265537
