,Lisa,Ole
0.0,-0.028286248368780825,-0.27358432320480663
0.1,-0.09882552110887854,-0.20685386303528114
0.2,-0.16019468839276388,-0.1464741616884652
0.30000000000000004,-0.2208584629492473,-0.10565903250614274
0.4,-0.2967352073266794,-0.08710821000506437
0.5,-0.381617465523931,-0.05878424013605189
0.6000000000000001,-0.459916058265441,-0.011441862209967317
0.7000000000000001,-0.5069422400921715,0.0
0.8,-0.5473847564631621,-0.01463057790782736
0.9,-0.574048601558918,-0.0013880291861261742
1.0,-0.5245770582771948,0.03981313272104461
1.1,-0.3472883527904137,0.0365764447695684
1.2000000000000002,-0.07195005819489592,0.049012435991222694
1.3,0.26898976004890884,0.0896966968656806
1.4000000000000001,0.541506483734822,0.11985819593720165
1.5,0.7695834655944699,0.11704462326261889
1.6,0.8655168765210022,0.1097293343087052
1.7000000000000002,0.7350192219518185,0.08992178267964608
1.8,0.5104692037291717,0.059122540468553676
1.9000000000000001,0.2844613738698988,0.06934518785286921
2.0,0.12499559129545176,0.09509875640087784
2.1,0.02405389200437254,0.09798735768011523
2.2,-0.03969009746176292,0.08778346744696416
2.3000000000000003,-0.06628340328477896,0.08046817849305048
2.4000000000000004,-0.08979649419814541,0.052670080468177366
2.5,-0.10087116001834023,0.01713760788180229
2.6,-0.10087116001834023,-0.0028698441280741115
2.7,-0.10087116001834023,-0.00731528895391368
2.8000000000000003,-0.10087116001834023,0.0
2.9000000000000004,-0.08631655674296645,0.0
3.0,-0.06419073819348924,-0.009017824234748596
3.1,-0.05502063273727649,-0.01594357848929914
3.2,-0.03668042182485099,-0.016520204977763672
3.3000000000000003,-0.028968128005266228,0.009547389942415711
3.4000000000000004,-0.014718019257221273,0.04828090709583195
3.5,0.017822922912331833,0.10692295747216674
3.6,0.050506119281910566,0.21068032187271596
3.7,0.0648491047390638,0.33001331757732777
3.8000000000000003,0.07336084364970198,0.38242079792921146
3.9000000000000004,0.07519486474094494,0.47239885206235116
4.0,0.08253094910591473,0.6361120829490177
4.1000000000000005,0.09170105456212747,0.7610826627651799
4.2,0.09170105456212747,0.7442462438804786
4.3,0.08648114837936068,0.6417196556187051
4.4,0.09170105456212747,0.5682291373586171
4.5,0.08658831034357366,0.5265885496083216
4.6000000000000005,0.0928061698350562,0.4620824189222122
4.7,0.10087116001834023,0.36027798098024877
4.800000000000001,0.10291679892780344,0.24871982443306248
4.9,0.11004126547455298,0.16157410012567142
5.0,0.1132625589296843,0.09392007812952993
5.1000000000000005,0.11004126547455298,0.028810984187720472
5.2,0.1052681080191399,-0.02071106105366413
5.300000000000001,0.11937596256715974,-0.04739932099112823
5.4,0.13371894802431286,-0.05120702267739576
5.5,0.1558917927556167,-0.04389173372348208
5.6000000000000005,0.14672168729940396,-0.02616622587361387
5.7,0.14420578657167346,0.030048956164539103
5.800000000000001,0.13755158184319122,0.15849792733479864
5.9,0.13755158184319122,0.34588186746197525
6.0,0.13755158184319122,0.5115276605855625
6.1000000000000005,0.13299004220599878,0.6264888488736352
6.2,0.12838147638697847,0.6874871044585756
6.300000000000001,0.13176736147850268,0.7091891283551851
6.4,0.13755158184319122,0.6831354453885541
6.5,0.13755158184319122,0.6855604428088474
6.6000000000000005,0.15861931130156742,0.8209583028529643
6.7,0.22290410185871284,1.0431602048280937
6.800000000000001,0.3182261724214969,1.3262431301933975
6.9,0.4032024829824024,1.6271265920132083
7.0,0.45949282262899976,1.7476225310899798
7.1000000000000005,0.4655121739028193,1.763397295218803
7.2,0.40376679716432085,1.820866861741039
7.300000000000001,0.3149578527845365,1.743570986438576
7.4,0.24441858004443937,1.5240935606700003
7.5,0.19856805276337575,1.2488751106180158
7.6000000000000005,0.16670781457576495,0.9698947723819655
7.7,0.15154187093664367,0.7066269782618013
7.800000000000001,0.14660412184483657,0.47658169677189044
7.9,0.13755158184319122,0.294130887400821
8.0,0.18069810366921926,0.17045932905142425
8.1,0.3581043746105659,0.07746703430682965
8.200000000000001,0.6281522237505787,-0.004801830697955988
8.3,0.9414641601711794,-0.07816104889989368
8.4,1.256648326455759,-0.13437623093804665
8.5,1.5426938948259505,-0.18035648469495685
8.6,1.7927556166895968,-0.2040215332095364
8.700000000000001,2.0511409727365795,-0.21214337966349672
8.8,2.2948776731445295,-0.1974002588486857
8.9,2.4300779458963784,-0.18597715378988205
9.0,2.3380947342432825,-0.17556693489392833
9.1,2.017705357457752,-0.16324067300658332
9.200000000000001,1.6258361842956037,-0.14456136402003178
9.3,1.3094440329653447,-0.133119501810065
9.4,1.1197404154763173,-0.1216963967512614
9.5,0.9785207914506366,-0.1097293343087052
9.600000000000001,0.8282721405142299,-0.09151614052857568
9.700000000000001,0.6977744859450457,-0.0731528895391368
9.8,0.5658660459210646,-0.07746703430682993
9.9,0.4339576058970793,-0.0731528895391368
10.0,0.3144103164859013,-0.06583760058522312
10.100000000000001,0.19692213639943845,-0.01710652186145827
10.200000000000001,0.10630268401932452,0.14679221772995268
10.3,0.02736923782315671,0.37326730816124004
10.4,-0.023583630186106767,0.5308648922401712
10.5,-0.03792661564325978,0.6877494167413513
10.600000000000001,-0.04585052728106374,0.9896272954063783
10.700000000000001,-0.04585052728106374,1.3762872094986247
10.8,-0.06261536110229465,1.6121396282332654
10.9,-0.07686840898670382,1.5763884981149026
11.0,-0.07399569710436303,1.4272858407063038
11.100000000000001,0.004349921818977448,1.2731603923995984
11.200000000000001,0.1688475058488819,1.1536023108810194
11.3,0.3780905018869323,0.9458668617410423
11.4,0.6584182623470994,0.7135220302740375
11.5,1.0108277783655994,0.5280291563844115
11.600000000000001,1.213087386402381,0.3911302121433744
11.700000000000001,1.1374692860249924,0.26773957571323465
11.8,0.9247698656226756,0.13471385965899446
11.9,0.7167730634030496,0.007652917674863409
12.0,0.4870031389976305,-0.09106596890064626
12.100000000000001,0.27736042041406445,-0.16352484384671911
12.200000000000001,0.18072161676012957,-0.21214337966349672
12.3,0.1520356458458238,-0.20811059216326183
12.4,0.10500946401909113,-0.21214337966349672
12.5,0.03964307127993477,-0.20482809070958305
12.600000000000001,0.053233637827862904,-0.20831692082606532
12.700000000000001,0.05563197310102339,-0.24434187656806605
12.8,-4.702618182829136e-05,-0.28064449571399136
12.9,-0.03668042182485099,-0.2852962692026335
13.0,0.03110781927838475,-0.2926115581565472
13.100000000000001,0.04864858509975435,-0.2777934087370808
13.200000000000001,0.008840922183423063,-0.2822763678652488
