,Lisa,Ole
13.700000000000001,-234.80000000000143,-254.27500000000427
13.8,-253.57499999999695,-261.0
13.9,-265.9032258064518,-261.0
14.0,-272.6000000000009,-253.90000000000023
14.100000000000001,-275.000000000008,-267.1999999999987
14.200000000000001,-276.4999999999993,-260.65000000000094
14.3,-281.80000000000143,-250.0
14.4,-289.4000000000014,-252.59999999999957
14.5,-281.0,-253.59999999999928
14.600000000000001,-290.20000000000215,-254.37499999999767
14.700000000000001,-285.19999999999965,-246.99999999999733
14.8,-284.8000000000005,-250.39999999999708
14.9,-289.0,-250.3999999999993
15.0,-288.0000000000009,-259.0750000000003
15.100000000000001,-295.32499999999783,-251.59999999999573
15.200000000000001,-296.5999999999984,-256.40000000000106
15.3,-300.39999999999895,-253.67499999999953
15.4,-293.2249999999994,-242.19999999999965
15.5,-301.2000000000014,-247.99999999999824
15.600000000000001,-308.0,-250.0
15.700000000000001,-296.0,-254.82499999999854
15.8,-293.37499999999767,-253.84999999999906
15.9,-299.40000000000106,-260.45000000000147
16.0,-290.2249999999895,-239.30000000000067
16.1,-292.1000000000016,-249.30000000000123
16.2,-296.8000000000021,-236.80000000000675
16.3,-310.19999999999607,-234.0
16.400000000000002,-308.8999999999984,-235.49999999999733
16.5,-301.99999999999824,-240.39999999999716
16.6,-308.0,-237.6000000000007
16.7,-307.3000000000048,-252.92499999998776
16.8,-300.7999999999986,-269.80000000000143
16.900000000000002,-304.0,-285.0
17.0,-309.699999999999,-320.1999999999959
17.1,-304.3999999999993,-343.09999999999974
17.2,-304.2000000000101,-339.0000000000035
17.3,-301.99999999999466,-354.0243902439041
17.400000000000002,-297.20000000000124,-358.5999999999975
17.5,-298.2499999999907,-353.20000000000124
17.6,-294.9250000000046,-363.0
17.7,-309.1999999999897,-359.0
17.8,-304.0,-338.30000000000126
17.900000000000002,-305.8999999999985,-333.7500000000007
18.0,-306.19999999999607,-325.0000000000009
18.1,-298.24999999999847,-316.0
18.2,-307.39999999999094,-310.799999999995
18.3,-304.0999999999998,-272.20000000000215
18.400000000000002,-296.8499999999994,-220.30000000000098
18.5,-299.20000000000215,-191.0
18.6,-302.69999999999993,-191.0000000000071
18.7,-293.3999999999922,-180.09999999999707
18.8,-308.0,-143.90000000000026
18.900000000000002,-300.0,-168.0
19.0,-300.39999999999895,-171.00000000000887
19.1,-300.80000000000143,-167.59999999999752
19.200000000000003,-309.30000000000126,-166.40000000000427
19.3,-302.439024390241,-198.40000000000106
19.400000000000002,-308.39999999999895,-215.0
19.5,-300.0,-201.79999999999254
19.6,-305.5000000000009,-199.0
19.700000000000003,-316.0,-219.00000000000443
19.8,-305.10000000000065,-234.0
19.900000000000002,-320.0,-259.6000000000002
20.0,-316.40000000000606,-246.0
20.1,-310.300000000001,-267.29999999999944
20.200000000000003,-330.5999999999966,-273.19999999999965
20.3,-312.2000000000032,-290.4000000000025
20.400000000000002,-337.3499999999946,-325.79999999999876
20.5,-326.3750000000106,-303.8000000000005
20.6,-337.6000000000002,-290.5
20.700000000000003,-331.5999999999975,-285.0
20.8,-330.375000000002,-264.3000000000019
20.900000000000002,-316.59999999999894,-269.80000000000143
21.0,-326.2000000000039,-257.53333333334155
21.1,-321.10000000000065,-247.69999999999902
21.200000000000003,-316.19999999999965,-238.5999999999984
21.3,-331.4999999999969,-269.0
21.400000000000002,-338.5250000000013,-247.87499999999667
21.5,-337.2250000000076,-249.8333333333515
21.6,-343.20000000000675,-245.80000000000052
21.700000000000003,-325.124999999997,-216.6499999999956
21.8,-332.62500000000364,-219.624999999998
21.900000000000002,-332.29999999999944,-230.0
22.0,-338.975609756095,-215.06666666666058
22.1,-334.6250000000007,-196.79999999999876
22.200000000000003,-344.75000000000597,-197.6999999999952
22.3,-336.3999999999998,-177.5000000000049
22.400000000000002,-342.30000000000126,-137.0
22.5,-339.0,-126.46666666666793
22.6,-343.39999999999895,-133.0
22.700000000000003,-339.62500000000597,-123.80000000000213
22.8,-337.2500000000031,-139.3250000000027
22.900000000000002,-321.0000000000009,-130.12499999999702
23.0,-321.8999999999985,-170.39999999999904
23.1,-308.3999999999993,-210.50000000000088
23.200000000000003,-309.6000000000043,-210.8750000000021
23.3,-321.200000000005,-235.20000000000036
23.400000000000002,-301.30000000000007,-228.39999999999574
23.5,-283.4000000000007,-250.0
23.6,-326.8749999999949,-260.47500000000093
23.700000000000003,-362.62499999999653,-248.20000000000124
23.8,-376.500000000004,-252.90000000000197
23.900000000000002,-369.4000000000007,-276.1000000000016
24.0,-370.4250000000064,-283.6666666666698
24.1,-374.80000000000143,-312.0
24.200000000000003,-398.1499999999916,-348.900000000002
24.3,-382.4999999999987,-361.4000000000028
24.400000000000002,-370.5,-371.89999999999935
24.5,-367.0000000000071,-380.13333333333776
24.6,-372.774999999997,-378.0
24.700000000000003,-309.56097560976247,-386.8000000000021
24.8,-292.80000000000035,-397.0000000000027
24.900000000000002,-261.59999999999894,-402.4999999999987
25.0,-249.30000000000186,-406.0
25.1,-242.0,-348.7999999999968
25.200000000000003,-240.49999999999912,-353.799999999995
25.3,-229.49999999999778,-324.0
25.400000000000002,-205.64999999999915,-311.19999999999504
25.5,-202.7000000000008,-319.46666666666795
25.6,-206.40000000000106,-294.57500000000203
25.700000000000003,-209.79999999999964,-286.0000000000009
25.8,-203.0,-261.0
25.900000000000002,-211.0,-260.80000000000035
26.0,-215.0,-250.0
26.1,-203.0,-252.79999999999964
26.200000000000003,-201.70000000000346,-245.2999999999983
26.3,-204.99999999999824,-238.0
26.400000000000002,-214.19999999999325,-226.0
26.5,-225.3999999999945,-203.48780487805098
26.6,-224.30000000000098,-177.62499999999832
26.700000000000003,-214.45000000001124,-162.7000000000168
26.8,-221.37499999999488,-161.2000000000039
26.900000000000002,-218.0,-173.3000000000001
27.0,-234.0,-177.22500000000295
27.1,-242.09999999999974,-181.19999999999965
27.200000000000003,-249.3999999999945,-190.90000000000018
27.3,-257.8499999999994,-201.70000000000346
27.400000000000002,-277.0,-220.24999999999844
27.5,-289.0,-222.00000000000355
27.6,-290.75000000000153,-248.29999999999947
27.700000000000003,-316.0,-265.0
27.8,-315.59999999999394,-286.20000000000033
27.900000000000002,-311.8000000000005,-289.0250000000097
28.0,-314.4000000000028,-305.39999999999753
28.1,-302.09999999999627,-274.60000000000286
28.200000000000003,-302.93333333333584,-304.0
28.3,-305.5999999999993,-317.00000000000534
28.400000000000002,-300.4999999999991,-334.70000000000056
