,Lisa,Ole
0.0,11.029384935839238,12.488011656387865
0.1,10.98893246858017,12.049064172815912
0.2,10.96324060592133,12.298951095742092
0.30000000000000004,10.85417424626586,11.800153769809217
0.4,11.197133935010932,11.948798271688716
0.5,10.96567517781144,11.9882988133452
0.6000000000000001,11.138302222475359,11.897501227263893
0.7000000000000001,11.244923387823315,11.516433226544976
0.8,11.643471939066723,12.054549437163491
0.9,11.86608054212085,12.026350841620772
1.0,12.905214490657832,12.573249299689836
1.1,12.928679528728566,12.603681645406173
1.2000000000000002,12.862747625628733,12.803089879318618
1.3,12.629985214296529,12.705394182197113
1.4000000000000001,12.46304177082485,13.053029956798852
1.5,11.427226896952028,12.507752002292209
1.6,11.853165536161095,12.595603473883504
1.7000000000000002,11.622959434124786,12.345253836900618
1.8,12.342131561432693,12.774905763050983
1.9000000000000001,12.472919251153032,12.848420938485672
2.0,12.676119961423108,12.712574459741463
2.1,12.355983986778666,12.47685579135923
2.2,12.30290974641575,12.686945244765097
2.3000000000000003,11.4949733623905,12.933584110735477
2.4000000000000004,11.03930965563756,12.773109127875168
2.5,11.309432373889736,12.89767696584839
2.6,11.416020272219123,13.038608466471505
2.7,11.218523086377097,12.754295865073345
2.8000000000000003,11.693903204977437,12.123112755169545
2.9000000000000004,11.88461366147069,12.29106224774375
3.0,11.439528722881057,12.344988136565872
3.1,11.089321543554197,12.658333118597
3.2,11.400513918305933,12.751607259704523
3.3000000000000003,11.620197646583174,12.368824994585689
3.4000000000000004,12.04212688194294,12.186779251544106
3.5,12.733333532012857,12.496890638729544
3.6,12.972911676369392,11.587060197125682
3.7,13.293507786272055,12.175752881925149
3.8000000000000003,12.946177025953713,12.5918950331441
3.9000000000000004,12.232896946088948,12.341408025443629
4.0,11.742107771022606,12.065201418682458
4.1000000000000005,11.58919802881748,12.877441196107592
4.2,11.59026969226432,12.373092379030586
4.3,11.842106413853438,12.811075793572556
4.4,12.22423492789008,12.7742382123502
4.5,11.931540512156472,12.97760178883279
4.6000000000000005,11.667776741544795,12.865632569972574
4.7,11.107478253756444,13.593467934830331
